model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
mlp,k-center,0.556,0.549,0.549,0.556,0.039,0.04,0.04,0.039,9.471,0.142,0.512,0.229,0.153,0.254,0.584,3.1e-05,latent,90,9,482.8932909965515,0,1.2813762382224754e-06,0.0018169879913330078
xgb,ag,0.717,0.715,0.715,0.717,0.069,0.07,0.07,0.069,6.13,0.09,0.624,0.519,0.57,0.536,0.701,7e-06,original,90,9,482.8932909965515,0,1.2813762382224754e-06,0.0020711421966552734
rf,ag,0.728,0.727,0.727,0.728,0.064,0.064,0.064,0.064,20.682,0.297,0.667,0.564,0.619,0.586,0.758,1.5e-05,original,90,9,482.8932909965515,0,1.2813762382224754e-06,0.0020711421966552734
svc,ag,0.661,0.651,0.651,0.661,0.067,0.068,0.068,0.067,8.025,0.011,0.682,0.69,0.791,0.796,0.745,1.5e-05,original,90,9,482.8932909965515,0,1.2813762382224754e-06,0.0020711421966552734
logreg,ag,0.689,0.686,0.686,0.689,0.057,0.056,0.056,0.057,6.655,0.173,0.688,0.67,0.761,0.751,0.749,0.0,original,90,9,482.8932909965515,0,1.2813762382224754e-06,0.0020711421966552734
mlp,ag,0.594,0.592,0.592,0.594,0.052,0.052,0.052,0.052,5.583,0.092,0.667,0.61,0.688,0.66,0.734,2.7e-05,original,90,9,482.8932909965515,0,1.2813762382224754e-06,0.0020711421966552734
xgb,ag,0.639,0.638,0.638,0.639,0.082,0.083,0.083,0.082,13.834,13.549,0.635,0.566,0.638,0.604,0.688,2e-06,latent,90,9,482.8932909965515,0,1.2813762382224754e-06,0.0020711421966552734
rf,ag,0.689,0.687,0.687,0.689,0.095,0.095,0.095,0.095,23.653,0.561,0.68,0.61,0.682,0.653,0.749,1.6e-05,latent,90,9,482.8932909965515,0,1.2813762382224754e-06,0.0020711421966552734
svc,ag,0.678,0.669,0.669,0.678,0.057,0.059,0.059,0.057,8.704,0.015,0.692,0.697,0.794,0.797,0.751,2.6e-05,latent,90,9,482.8932909965515,0,1.2813762382224754e-06,0.0020711421966552734
logreg,ag,0.667,0.664,0.664,0.667,0.039,0.042,0.042,0.039,9.073,0.124,0.594,0.551,0.64,0.607,0.646,6e-06,latent,90,9,482.8932909965515,0,1.2813762382224754e-06,0.0020711421966552734
mlp,ag,0.561,0.559,0.559,0.561,0.077,0.078,0.078,0.077,9.817,1.775,0.685,0.644,0.727,0.707,0.748,2.4e-05,latent,90,9,482.8932909965515,0,1.2813762382224754e-06,0.0020711421966552734
xgb,lc,0.989,0.989,0.989,0.989,0.014,0.014,0.014,0.014,6.678,0.177,0.307,0.221,0.229,0.222,0.238,7e-06,original,90,9,482.8932909965515,0,1.2813762382224754e-06,0.0021212100982666016
rf,lc,0.994,0.994,0.994,0.994,0.011,0.011,0.011,0.011,16.271,0.116,0.319,0.212,0.205,0.212,0.23,4e-06,original,90,9,482.8932909965515,0,1.2813762382224754e-06,0.0021212100982666016
svc,lc,0.994,0.994,0.994,0.994,0.011,0.011,0.011,0.011,8.512,0.005,0.338,0.188,0.154,0.192,0.244,7e-06,original,90,9,482.8932909965515,0,1.2813762382224754e-06,0.0021212100982666016
logreg,lc,0.994,0.994,0.994,0.994,0.011,0.011,0.011,0.011,8.178,0.006,0.338,0.194,0.165,0.197,0.249,0.0,original,90,9,482.8932909965515,0,1.2813762382224754e-06,0.0021212100982666016
mlp,lc,0.994,0.994,0.994,0.994,0.011,0.011,0.011,0.011,8.767,3.955,0.345,0.197,0.168,0.201,0.247,1.4e-05,original,90,9,482.8932909965515,0,1.2813762382224754e-06,0.0021212100982666016
xgb,lc,0.989,0.989,0.989,0.989,0.022,0.022,0.022,0.022,5.635,0.047,0.332,0.174,0.135,0.181,0.266,6e-06,latent,90,9,482.8932909965515,0,1.2813762382224754e-06,0.0021212100982666016
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18.67,0.146,0.321,0.196,0.177,0.197,0.237,5e-06,latent,90,9,482.8932909965515,0,1.2813762382224754e-06,0.0021212100982666016
svc,lc,0.994,0.994,0.994,0.994,0.011,0.011,0.011,0.011,7.211,0.007,0.34,0.184,0.146,0.189,0.253,1.3e-05,latent,90,9,482.8932909965515,0,1.2813762382224754e-06,0.0021212100982666016
logreg,lc,0.994,0.994,0.994,0.994,0.011,0.011,0.011,0.011,8.343,0.007,0.338,0.192,0.161,0.195,0.271,1.1e-05,latent,90,9,482.8932909965515,0,1.2813762382224754e-06,0.0021212100982666016
mlp,lc,0.994,0.994,0.994,0.994,0.011,0.011,0.011,0.011,6.678,0.098,0.345,0.191,0.157,0.196,0.268,1.8e-05,latent,90,9,482.8932909965515,0,1.2813762382224754e-06,0.0021212100982666016
xgb,craig,0.656,0.651,0.651,0.656,0.082,0.084,0.084,0.082,7.228,22.833,0.513,0.482,0.578,0.54,0.509,9e-06,original,90,9,482.8932909965515,0,1.2813762382224754e-06,0.0018982887268066406
rf,craig,0.556,0.551,0.551,0.556,0.035,0.039,0.039,0.035,20.246,0.471,0.45,0.451,0.595,0.573,0.422,1.7e-05,original,90,9,482.8932909965515,0,1.2813762382224754e-06,0.0018982887268066406
svc,craig,0.7,0.697,0.697,0.7,0.057,0.056,0.056,0.057,8.825,0.004,0.474,0.444,0.537,0.494,0.462,1.2e-05,original,90,9,482.8932909965515,0,1.2813762382224754e-06,0.0018982887268066406
logreg,craig,0.611,0.6,0.6,0.611,0.05,0.058,0.058,0.05,8.404,0.006,0.454,0.45,0.578,0.546,0.426,0.0,original,90,9,482.8932909965515,0,1.2813762382224754e-06,0.0018982887268066406
mlp,craig,0.622,0.621,0.621,0.622,0.159,0.159,0.159,0.159,9.268,0.14,0.474,0.406,0.464,0.424,0.47,4.9e-05,original,90,9,482.8932909965515,0,1.2813762382224754e-06,0.0018982887268066406
xgb,craig,0.6,0.593,0.593,0.6,0.089,0.094,0.094,0.089,6.185,0.081,0.569,0.558,0.677,0.662,0.588,7e-06,latent,90,9,482.8932909965515,0,1.2813762382224754e-06,0.0018982887268066406
rf,craig,0.589,0.589,0.589,0.589,0.097,0.097,0.097,0.097,21.206,0.408,0.467,0.445,0.546,0.505,0.45,1.6e-05,latent,90,9,482.8932909965515,0,1.2813762382224754e-06,0.0018982887268066406
svc,craig,0.622,0.597,0.597,0.622,0.096,0.111,0.111,0.096,9.227,0.005,0.454,0.449,0.576,0.544,0.615,1.7e-05,latent,90,9,482.8932909965515,0,1.2813762382224754e-06,0.0018982887268066406
logreg,craig,0.578,0.576,0.576,0.578,0.057,0.057,0.057,0.057,6.317,0.011,0.449,0.412,0.494,0.449,0.448,1e-05,latent,90,9,482.8932909965515,0,1.2813762382224754e-06,0.0018982887268066406
mlp,craig,0.567,0.561,0.561,0.567,0.082,0.087,0.087,0.082,10.47,0.18,0.485,0.466,0.574,0.536,0.491,6.1e-05,latent,90,9,482.8932909965515,0,1.2813762382224754e-06,0.0018982887268066406
xgb,random,0.645,0.641,0.641,0.645,0.051,0.051,0.051,0.051,5.41,0.027,0.602,0.559,0.648,0.617,0.653,7e-06,original,100,5,,,,
rf,random,0.65,0.646,0.646,0.65,0.042,0.043,0.043,0.042,16.366,0.309,0.697,0.651,0.732,0.711,0.755,1.6e-05,original,100,5,,,,
svc,random,0.655,0.653,0.653,0.655,0.04,0.039,0.039,0.04,7.555,0.017,0.674,0.64,0.728,0.709,0.72,1.7e-05,original,100,5,,,,
logreg,random,0.66,0.657,0.657,0.66,0.089,0.088,0.088,0.089,5.037,0.105,0.668,0.632,0.72,0.699,0.72,0.0,original,100,5,,,,
mlp,random,0.695,0.694,0.694,0.695,0.051,0.051,0.051,0.051,11.33,2.219,0.672,0.629,0.714,0.692,0.72,2.3e-05,original,100,5,,,,
xgb,k-means,0.695,0.694,0.694,0.695,0.037,0.037,0.037,0.037,9.353,0.028,0.623,0.506,0.551,0.519,0.693,5e-06,original,100,5,482.8932909965515,0,1.2813762382224754e-06,0.0024871826171875
rf,k-means,0.71,0.706,0.706,0.71,0.056,0.058,0.058,0.056,19.938,0.413,0.641,0.511,0.549,0.52,0.721,1.4e-05,original,100,5,482.8932909965515,0,1.2813762382224754e-06,0.0024871826171875
svc,k-means,0.64,0.632,0.632,0.64,0.044,0.039,0.039,0.044,6.29,0.014,0.666,0.64,0.733,0.717,0.73,2.3e-05,original,100,5,482.8932909965515,0,1.2813762382224754e-06,0.0024871826171875
logreg,k-means,0.67,0.669,0.669,0.67,0.081,0.081,0.081,0.081,6.197,0.007,0.66,0.573,0.636,0.603,0.744,0.0,original,100,5,482.8932909965515,0,1.2813762382224754e-06,0.0024871826171875
mlp,k-means,0.585,0.582,0.582,0.585,0.049,0.051,0.051,0.049,9.364,1.944,0.67,0.59,0.658,0.626,0.752,3.2e-05,original,100,5,482.8932909965515,0,1.2813762382224754e-06,0.0024871826171875
xgb,k-means,0.8,0.799,0.799,0.8,0.067,0.068,0.068,0.067,5.344,0.05,0.656,0.586,0.658,0.626,0.729,1e-06,latent,100,5,482.8932909965515,0,1.2813762382224754e-06,0.0024871826171875
rf,k-means,0.77,0.769,0.769,0.77,0.083,0.083,0.083,0.083,22.521,0.501,0.69,0.626,0.699,0.672,0.755,1.5e-05,latent,100,5,482.8932909965515,0,1.2813762382224754e-06,0.0024871826171875
svc,k-means,0.695,0.692,0.692,0.695,0.062,0.061,0.061,0.062,8.005,0.02,0.68,0.64,0.724,0.704,0.748,2.3e-05,latent,100,5,482.8932909965515,0,1.2813762382224754e-06,0.0024871826171875
logreg,k-means,0.715,0.713,0.713,0.715,0.09,0.091,0.091,0.09,7.269,0.099,0.68,0.643,0.729,0.709,0.75,9e-06,latent,100,5,482.8932909965515,0,1.2813762382224754e-06,0.0024871826171875
mlp,k-means,0.605,0.601,0.601,0.605,0.043,0.045,0.045,0.043,9.724,0.178,0.696,0.634,0.708,0.682,0.769,1.5e-05,latent,100,5,482.8932909965515,0,1.2813762382224754e-06,0.0024871826171875
xgb,k-center,0.67,0.668,0.668,0.67,0.058,0.057,0.057,0.058,6.438,0.067,0.49,0.33,0.325,0.33,0.531,3e-06,original,100,5,482.8932909965515,0,1.2813762382224754e-06,0.0019180774688720703
rf,k-center,0.65,0.647,0.647,0.65,0.074,0.075,0.075,0.074,15.597,0.133,0.517,0.252,0.188,0.27,0.615,5e-06,original,100,5,482.8932909965515,0,1.2813762382224754e-06,0.0019180774688720703
svc,k-center,0.73,0.726,0.726,0.73,0.058,0.062,0.062,0.058,3.819,0.012,0.503,0.192,0.097,0.229,0.579,1.8e-05,original,100,5,482.8932909965515,0,1.2813762382224754e-06,0.0019180774688720703
logreg,k-center,0.72,0.717,0.717,0.72,0.062,0.065,0.065,0.062,8.457,0.006,0.505,0.196,0.102,0.231,0.669,0.0,original,100,5,482.8932909965515,0,1.2813762382224754e-06,0.0019180774688720703
mlp,k-center,0.68,0.676,0.676,0.68,0.048,0.047,0.047,0.048,9.471,0.099,0.504,0.198,0.105,0.232,0.625,4e-06,original,100,5,482.8932909965515,0,1.2813762382224754e-06,0.0019180774688720703
xgb,k-center,0.655,0.653,0.653,0.655,0.037,0.037,0.037,0.037,13.087,0.154,0.504,0.218,0.137,0.244,0.539,5e-06,latent,100,5,482.8932909965515,0,1.2813762382224754e-06,0.0019180774688720703
rf,k-center,0.71,0.708,0.708,0.71,0.03,0.031,0.031,0.03,24.051,0.646,0.505,0.202,0.112,0.235,0.62,1.5e-05,latent,100,5,482.8932909965515,0,1.2813762382224754e-06,0.0019180774688720703
svc,k-center,0.74,0.736,0.736,0.74,0.066,0.07,0.07,0.066,8.537,0.018,0.504,0.194,0.099,0.23,0.576,3.6e-05,latent,100,5,482.8932909965515,0,1.2813762382224754e-06,0.0019180774688720703
logreg,k-center,0.695,0.692,0.692,0.695,0.043,0.047,0.047,0.043,7.683,0.006,0.505,0.197,0.104,0.232,0.662,1.5e-05,latent,100,5,482.8932909965515,0,1.2813762382224754e-06,0.0019180774688720703
mlp,k-center,0.63,0.625,0.625,0.63,0.051,0.054,0.054,0.051,10.461,0.147,0.501,0.2,0.111,0.233,0.575,1e-05,latent,100,5,482.8932909965515,0,1.2813762382224754e-06,0.0019180774688720703
xgb,ag,0.675,0.674,0.674,0.675,0.108,0.108,0.108,0.108,9.408,0.131,0.595,0.425,0.433,0.425,0.634,3e-06,original,100,5,482.8932909965515,0,1.2813762382224754e-06,0.0017924308776855469
rf,ag,0.645,0.644,0.644,0.645,0.146,0.147,0.147,0.146,18.542,0.338,0.626,0.47,0.492,0.473,0.708,1.5e-05,original,100,5,482.8932909965515,0,1.2813762382224754e-06,0.0017924308776855469
svc,ag,0.63,0.618,0.618,0.63,0.073,0.07,0.07,0.073,8.284,0.045,0.662,0.64,0.735,0.721,0.718,1.8e-05,original,100,5,482.8932909965515,0,1.2813762382224754e-06,0.0017924308776855469
logreg,ag,0.61,0.603,0.603,0.61,0.085,0.081,0.081,0.085,7.24,0.115,0.647,0.566,0.632,0.598,0.719,0.0,original,100,5,482.8932909965515,0,1.2813762382224754e-06,0.0017924308776855469
mlp,ag,0.555,0.549,0.549,0.555,0.075,0.076,0.076,0.075,8.237,0.112,0.659,0.581,0.65,0.617,0.733,1.5e-05,original,100,5,482.8932909965515,0,1.2813762382224754e-06,0.0017924308776855469
xgb,ag,0.74,0.737,0.737,0.74,0.09,0.091,0.091,0.09,5.571,0.194,0.671,0.606,0.68,0.651,0.728,3e-06,latent,100,5,482.8932909965515,0,1.2813762382224754e-06,0.0017924308776855469
rf,ag,0.7,0.697,0.697,0.7,0.055,0.056,0.056,0.055,17.743,0.191,0.693,0.638,0.715,0.69,0.765,5e-06,latent,100,5,482.8932909965515,0,1.2813762382224754e-06,0.0017924308776855469
svc,ag,0.635,0.63,0.63,0.635,0.07,0.071,0.071,0.07,8.697,0.016,0.682,0.659,0.75,0.737,0.754,2.6e-05,latent,100,5,482.8932909965515,0,1.2813762382224754e-06,0.0017924308776855469
logreg,ag,0.71,0.709,0.709,0.71,0.037,0.038,0.038,0.037,5.158,0.112,0.627,0.579,0.665,0.635,0.689,9e-06,latent,100,5,482.8932909965515,0,1.2813762382224754e-06,0.0017924308776855469
mlp,ag,0.565,0.562,0.562,0.565,0.075,0.073,0.073,0.075,9.001,2.724,0.672,0.624,0.707,0.683,0.748,9e-06,latent,100,5,482.8932909965515,0,1.2813762382224754e-06,0.0017924308776855469
xgb,lc,0.99,0.99,0.99,0.99,0.012,0.012,0.012,0.012,5.136,0.046,0.322,0.231,0.238,0.231,0.243,5e-06,original,100,5,482.8932909965515,0,1.2813762382224754e-06,0.001928091049194336
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.501,0.198,0.328,0.208,0.193,0.208,0.234,7e-06,original,100,5,482.8932909965515,0,1.2813762382224754e-06,0.001928091049194336
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.363,0.006,0.333,0.191,0.162,0.194,0.249,3e-06,original,100,5,482.8932909965515,0,1.2813762382224754e-06,0.001928091049194336
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.951,0.005,0.324,0.205,0.191,0.206,0.263,0.0,original,100,5,482.8932909965515,0,1.2813762382224754e-06,0.001928091049194336
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.475,2.655,0.335,0.192,0.163,0.195,0.26,2.7e-05,original,100,5,482.8932909965515,0,1.2813762382224754e-06,0.001928091049194336
xgb,lc,0.995,0.995,0.995,0.995,0.01,0.01,0.01,0.01,6.824,0.058,0.352,0.169,0.117,0.18,0.294,7e-06,latent,100,5,482.8932909965515,0,1.2813762382224754e-06,0.001928091049194336
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18.761,0.415,0.341,0.196,0.168,0.2,0.244,1.1e-05,latent,100,5,482.8932909965515,0,1.2813762382224754e-06,0.001928091049194336
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.584,0.006,0.348,0.197,0.166,0.201,0.24,5e-06,latent,100,5,482.8932909965515,0,1.2813762382224754e-06,0.001928091049194336
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.669,0.005,0.347,0.194,0.161,0.198,0.258,9e-06,latent,100,5,482.8932909965515,0,1.2813762382224754e-06,0.001928091049194336
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.906,0.177,0.337,0.214,0.2,0.215,0.262,2.2e-05,latent,100,5,482.8932909965515,0,1.2813762382224754e-06,0.001928091049194336
xgb,craig,0.587,0.58,0.588,0.6,0.068,0.073,0.077,0.077,9.311,12.395,0.544,0.519,0.624,0.593,0.544,9e-06,original,100,5,482.8932909965515,0,1.2813762382224754e-06,0.001804351806640625
rf,craig,0.466,0.457,0.467,0.48,0.089,0.097,0.105,0.103,16.713,0.294,0.517,0.484,0.579,0.54,0.525,1.1e-05,original,100,5,482.8932909965515,0,1.2813762382224754e-06,0.001804351806640625
svc,craig,0.57,0.497,0.527,0.62,0.054,0.093,0.087,0.051,8.509,0.018,0.501,0.185,0.086,0.224,0.607,9e-06,original,100,5,482.8932909965515,0,1.2813762382224754e-06,0.001804351806640625
logreg,craig,0.566,0.517,0.543,0.61,0.043,0.055,0.047,0.037,6.583,0.005,0.504,0.193,0.098,0.229,0.596,0.0,original,100,5,482.8932909965515,0,1.2813762382224754e-06,0.001804351806640625
mlp,craig,0.465,0.462,0.474,0.48,0.052,0.051,0.05,0.051,5.463,0.209,0.579,0.537,0.628,0.594,0.616,2.8e-05,original,100,5,482.8932909965515,0,1.2813762382224754e-06,0.001804351806640625
xgb,craig,0.554,0.552,0.563,0.57,0.058,0.06,0.06,0.06,5.102,0.237,0.528,0.464,0.532,0.492,0.539,4e-06,latent,100,5,482.8932909965515,0,1.2813762382224754e-06,0.001804351806640625
rf,craig,0.503,0.496,0.51,0.52,0.095,0.101,0.089,0.081,22.981,0.485,0.519,0.482,0.573,0.534,0.541,2e-05,latent,100,5,482.8932909965515,0,1.2813762382224754e-06,0.001804351806640625
svc,craig,0.573,0.51,0.538,0.62,0.061,0.096,0.087,0.051,4.118,0.007,0.502,0.188,0.09,0.226,0.531,1.8e-05,latent,100,5,482.8932909965515,0,1.2813762382224754e-06,0.001804351806640625
logreg,craig,0.577,0.532,0.557,0.62,0.039,0.06,0.05,0.024,3.325,0.105,0.505,0.199,0.107,0.233,0.552,1.1e-05,latent,100,5,482.8932909965515,0,1.2813762382224754e-06,0.001804351806640625
mlp,craig,0.533,0.53,0.537,0.54,0.074,0.07,0.07,0.073,8.473,0.161,0.536,0.47,0.538,0.498,0.558,1.8e-05,latent,100,5,482.8932909965515,0,1.2813762382224754e-06,0.001804351806640625
xgb,random,0.675,0.673,0.673,0.675,0.069,0.07,0.07,0.069,9.089,1.424,0.64,0.571,0.645,0.612,0.701,8e-06,original,100,6,,,,
rf,random,0.685,0.684,0.684,0.685,0.06,0.06,0.06,0.06,21.231,0.519,0.66,0.608,0.689,0.662,0.736,2e-05,original,100,6,,,,
svc,random,0.725,0.724,0.724,0.725,0.045,0.045,0.045,0.045,8.617,0.012,0.654,0.598,0.678,0.649,0.725,1.7e-05,original,100,6,,,,
logreg,random,0.69,0.689,0.689,0.69,0.06,0.06,0.06,0.06,7.844,0.006,0.661,0.611,0.694,0.667,0.724,0.0,original,100,6,,,,
mlp,random,0.68,0.679,0.679,0.68,0.084,0.084,0.084,0.084,10.861,0.274,0.639,0.578,0.655,0.624,0.696,2.2e-05,original,100,6,,,,
xgb,k-means,0.7,0.697,0.697,0.7,0.057,0.056,0.056,0.057,9.14,0.043,0.615,0.487,0.524,0.496,0.667,7e-06,original,100,6,482.8932909965515,0,1.2813762382224754e-06,0.002162933349609375
rf,k-means,0.69,0.689,0.689,0.69,0.041,0.04,0.04,0.041,14.836,0.266,0.646,0.529,0.575,0.544,0.724,1.1e-05,original,100,6,482.8932909965515,0,1.2813762382224754e-06,0.002162933349609375
svc,k-means,0.65,0.642,0.642,0.65,0.052,0.053,0.053,0.052,8.827,0.021,0.691,0.688,0.783,0.782,0.745,1.5e-05,original,100,6,482.8932909965515,0,1.2813762382224754e-06,0.002162933349609375
logreg,k-means,0.705,0.702,0.702,0.705,0.029,0.028,0.028,0.029,8.317,0.013,0.644,0.59,0.67,0.641,0.695,0.0,original,100,6,482.8932909965515,0,1.2813762382224754e-06,0.002162933349609375
mlp,k-means,0.645,0.644,0.644,0.645,0.029,0.03,0.03,0.029,8.737,0.122,0.673,0.607,0.681,0.652,0.739,1.2e-05,original,100,6,482.8932909965515,0,1.2813762382224754e-06,0.002162933349609375
xgb,k-means,0.735,0.733,0.733,0.735,0.037,0.038,0.038,0.037,7.644,0.12,0.606,0.469,0.498,0.474,0.655,1e-06,latent,100,6,482.8932909965515,0,1.2813762382224754e-06,0.002162933349609375
rf,k-means,0.685,0.684,0.684,0.685,0.037,0.037,0.037,0.037,19.24,0.196,0.671,0.574,0.632,0.599,0.749,6e-06,latent,100,6,482.8932909965515,0,1.2813762382224754e-06,0.002162933349609375
svc,k-means,0.645,0.637,0.637,0.645,0.037,0.034,0.034,0.037,6.386,0.015,0.687,0.696,0.795,0.801,0.766,4e-05,latent,100,6,482.8932909965515,0,1.2813762382224754e-06,0.002162933349609375
logreg,k-means,0.665,0.664,0.664,0.665,0.101,0.1,0.1,0.101,8.84,0.253,0.575,0.5,0.565,0.527,0.61,1.1e-05,latent,100,6,482.8932909965515,0,1.2813762382224754e-06,0.002162933349609375
mlp,k-means,0.58,0.578,0.578,0.58,0.024,0.023,0.023,0.024,7.194,0.155,0.706,0.661,0.74,0.721,0.761,1.9e-05,latent,100,6,482.8932909965515,0,1.2813762382224754e-06,0.002162933349609375
xgb,k-center,0.625,0.618,0.618,0.625,0.082,0.086,0.086,0.082,5.362,0.061,0.548,0.334,0.307,0.337,0.602,8e-06,original,100,6,482.8932909965515,0,1.2813762382224754e-06,0.0020949840545654297
rf,k-center,0.59,0.585,0.585,0.59,0.064,0.061,0.061,0.064,19.187,0.517,0.525,0.279,0.228,0.291,0.66,1.9e-05,original,100,6,482.8932909965515,0,1.2813762382224754e-06,0.0020949840545654297
svc,k-center,0.65,0.646,0.646,0.65,0.05,0.05,0.05,0.05,4.353,0.021,0.504,0.228,0.153,0.251,0.555,1.9e-05,original,100,6,482.8932909965515,0,1.2813762382224754e-06,0.0020949840545654297
logreg,k-center,0.67,0.66,0.66,0.67,0.019,0.029,0.029,0.019,4.407,0.006,0.512,0.224,0.145,0.251,0.63,0.0,original,100,6,482.8932909965515,0,1.2813762382224754e-06,0.0020949840545654297
mlp,k-center,0.6,0.59,0.59,0.6,0.047,0.052,0.052,0.047,7.155,0.137,0.513,0.228,0.151,0.253,0.649,1.5e-05,original,100,6,482.8932909965515,0,1.2813762382224754e-06,0.0020949840545654297
xgb,k-center,0.59,0.589,0.589,0.59,0.03,0.031,0.031,0.03,10.466,0.213,0.534,0.308,0.27,0.314,0.566,4e-06,latent,100,6,482.8932909965515,0,1.2813762382224754e-06,0.0020949840545654297
rf,k-center,0.585,0.583,0.583,0.585,0.064,0.064,0.064,0.064,18.893,0.298,0.527,0.256,0.19,0.275,0.643,8e-06,latent,100,6,482.8932909965515,0,1.2813762382224754e-06,0.0020949840545654297
svc,k-center,0.695,0.692,0.692,0.695,0.048,0.047,0.047,0.048,7.741,0.018,0.517,0.263,0.205,0.277,0.601,2.5e-05,latent,100,6,482.8932909965515,0,1.2813762382224754e-06,0.0020949840545654297
logreg,k-center,0.675,0.671,0.671,0.675,0.022,0.022,0.022,0.022,8.69,0.008,0.526,0.26,0.197,0.277,0.639,9e-06,latent,100,6,482.8932909965515,0,1.2813762382224754e-06,0.0020949840545654297
mlp,k-center,0.55,0.542,0.542,0.55,0.052,0.06,0.06,0.052,9.923,0.201,0.513,0.29,0.25,0.298,0.557,4.8e-05,latent,100,6,482.8932909965515,0,1.2813762382224754e-06,0.0020949840545654297
xgb,ag,0.67,0.669,0.669,0.67,0.051,0.051,0.051,0.051,9.284,0.104,0.584,0.426,0.44,0.427,0.661,7e-06,original,100,6,482.8932909965515,0,1.2813762382224754e-06,0.0017883777618408203
rf,ag,0.66,0.658,0.658,0.66,0.012,0.013,0.013,0.012,17.943,0.322,0.642,0.514,0.554,0.524,0.722,1.3e-05,original,100,6,482.8932909965515,0,1.2813762382224754e-06,0.0017883777618408203
svc,ag,0.64,0.629,0.629,0.64,0.051,0.056,0.056,0.051,5.735,0.013,0.688,0.689,0.786,0.786,0.745,1.6e-05,original,100,6,482.8932909965515,0,1.2813762382224754e-06,0.0017883777618408203
logreg,ag,0.635,0.629,0.629,0.635,0.034,0.037,0.037,0.034,8.514,0.007,0.676,0.626,0.707,0.683,0.748,0.0,original,100,6,482.8932909965515,0,1.2813762382224754e-06,0.0017883777618408203
mlp,ag,0.575,0.571,0.571,0.575,0.05,0.054,0.054,0.05,9.027,2.225,0.658,0.581,0.65,0.618,0.734,2.5e-05,original,100,6,482.8932909965515,0,1.2813762382224754e-06,0.0017883777618408203
xgb,ag,0.645,0.643,0.643,0.645,0.073,0.075,0.075,0.073,6.065,0.066,0.656,0.581,0.65,0.618,0.713,8e-06,latent,100,6,482.8932909965515,0,1.2813762382224754e-06,0.0017883777618408203
rf,ag,0.63,0.627,0.627,0.63,0.029,0.032,0.032,0.029,18.391,0.378,0.68,0.61,0.682,0.653,0.755,1.1e-05,latent,100,6,482.8932909965515,0,1.2813762382224754e-06,0.0017883777618408203
svc,ag,0.67,0.657,0.657,0.67,0.037,0.045,0.045,0.037,6.936,0.015,0.682,0.691,0.793,0.798,0.752,2.9e-05,latent,100,6,482.8932909965515,0,1.2813762382224754e-06,0.0017883777618408203
logreg,ag,0.67,0.661,0.661,0.67,0.058,0.063,0.063,0.058,8.72,0.007,0.696,0.684,0.775,0.769,0.763,6e-06,latent,100,6,482.8932909965515,0,1.2813762382224754e-06,0.0017883777618408203
mlp,ag,0.57,0.562,0.562,0.57,0.033,0.038,0.038,0.033,9.309,1.814,0.673,0.629,0.713,0.69,0.744,1.4e-05,latent,100,6,482.8932909965515,0,1.2813762382224754e-06,0.0017883777618408203
xgb,lc,0.995,0.995,0.995,0.995,0.01,0.01,0.01,0.01,8.105,0.04,0.31,0.206,0.2,0.206,0.234,7e-06,original,100,6,482.8932909965515,0,1.2813762382224754e-06,0.0021982192993164062
rf,lc,0.995,0.995,0.995,0.995,0.01,0.01,0.01,0.01,21.079,0.653,0.314,0.199,0.185,0.199,0.228,5.7e-05,original,100,6,482.8932909965515,0,1.2813762382224754e-06,0.0021982192993164062
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.534,0.004,0.326,0.193,0.17,0.196,0.257,3e-06,original,100,6,482.8932909965515,0,1.2813762382224754e-06,0.0021982192993164062
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.18,0.006,0.334,0.193,0.166,0.196,0.259,0.0,original,100,6,482.8932909965515,0,1.2813762382224754e-06,0.0021982192993164062
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.67,0.198,0.343,0.199,0.172,0.202,0.259,1.2e-05,original,100,6,482.8932909965515,0,1.2813762382224754e-06,0.0021982192993164062
xgb,lc,0.995,0.995,0.995,0.995,0.01,0.01,0.01,0.01,5.611,0.04,0.317,0.207,0.198,0.207,0.273,7e-06,latent,100,6,482.8932909965515,0,1.2813762382224754e-06,0.0021982192993164062
